Instance_Name,Number_Of_Customers,Number_Of_Hotels,Objective_Value,Sum_of_Trips,Penalties,Hotel_Fees,Max_Trip_Length,Number_Of_Trips,Prize,Time,Trace,initial_alphas,initial_betas,initial_gammas,initial_deltas,initial_values
test,3,2,1070,970,0,100,600,2,2000,0.034726858139038086,[1280, 1280, 1280, 1280, 1070, 1280, 1070, 1280, 1280, 1280],[-0.24547345931146325, -0.5109565912092129, 0.9148865148144498, 1.0142438309519857, 1.4043491574648108, -1.6759428097435736, 1.7734538244573876, 0.2947246979496684, 0.6024079369418229, -0.7809930324034493],[-0.7523794990014323, -1.0922076290779947, -0.6513364657288205, 0.4731365775284101, 0.050154602755811295, -0.8122451118144549, -3.4375750829265663, -0.2746746902524819, -0.7397486460559518, -0.7636637368884887],[-0.4304718340704753, -1.442326346779648, -0.8023700641259814, 0.721417632207628, -0.41701362449741164, -0.8549002161592061, -1.4483209876965, -0.759889960130451, -1.1922534001278073, 0.9207992527310338],[0.699666263767719, -0.17072185603700707, 1.3661578695143701, 1.3376826674957965, -0.28718479604796665, 1.959395588286901, 0.5738543366124729, -0.6680300580287586, 0.6067531254935843, 1.2037311043944716],[1280, 1280, 1280, 1280, 1070, 1280, 1070, 1280, 1280, 1280]
rc101_1,10,2,235,235,0,0,235,1,1000,0.10047650337219238,[100294, 100280, 100279, 100348, 100349, 100294, 100242, 100316, 100242, 235],[1.9520038520261216, 0.8613903899484527, 0.4646920150237863, -1.0799585786614414, -0.3959099238102719, 0.3723631648230587, 1.5465912719505541, -0.8344717923853953, 0.4241017221291823, 1.5569171348878734],[1.683436037954066, -2.598801186148169, -0.5675035916491266, 0.19157573565405894, -1.4739223054962856, -1.3828298114425213, -0.7609667266585415, -1.2685727233895405, 0.021141576529461803, 0.7279671423292053],[-2.072762588633407, -0.6941764470233805, 1.1216976337440172, -1.4729150407899958, -1.172139186383672, -0.7543993135119378, -0.2630625555953756, -1.1009297033158565, -1.72014606648338, 0.021408304063900485],[1.6850238927472199, 0.829876757193186, 1.087805534337626, 0.8034679534825999, 0.8321354245287964, 1.1598643337818542, -0.11019694427400928, 0.2525916430832458, -0.7236886631812403, 1.6598851936307861],[100309, 100319, 100296, 200526, 200529, 100312, 100262, 100459, 100287, 100263]
pr8_1,30,2,102066,2066,0,100000,1590,2,3000,1.236279010772705,[102531, 102226, 102236, 102357, 102501, 102066, 102218, 102491, 102303, 102517],[0.4383973323547128, 2.2600419890621284, 0.69668680273264, 0.24402631488386634, -0.016971076690182163, 0.6890714418961319, 1.1638253938748313, -0.8870591662386464, 1.0798393786935996, 0.7653557543633367],[-1.3882424590245708, 0.6625197590132015, -1.2239312795825503, -0.675285534354449, -1.261738589344503, -0.6170579928225762, -0.7008887738677464, -1.1611167110187726, -0.6312416661393516, 0.96374542021194],[-1.925096655860978, -1.5936707216617854, -0.12467414250665382, -1.6873916878214352, -1.2954356732008665, -2.3109070757357637, -1.4050425558877868, -0.9507580092309196, -0.7311733485760775, 1.0933610770445377],[0.3179117747425795, 1.5293812077456186, 1.392438694957895, -0.1747119186786915, 1.3452581734627511, -1.0760000588160137, -0.8502708804100565, 1.9975849704541997, -1.0109838167250425, -0.31233545246877326],[102816, 102662, 102690, 102742, 306928, 102562, 102628, 306964, 102909, 102754]
eil51_1,50,1,411,350,61,0,350,1,716,4.158915996551514,[100523, 100493, 100538, 411, 100482, 100452, 100445, 100443, 100448, 100456],[0.3423639194243788, 1.4937632034571018, 0.16230251741060914, 1.4631360916976524, 1.3504237650696576, 1.1068915879777848, 2.9312160752214775, 1.5371445589673645, 1.9906482438729052, 3.0863488983641707],[-0.6787450699879253, 1.7890975690874602, 0.3000988194668922, -0.10643608418257977, 1.784038021607226, 0.5415554599996513, -0.8068912469050067, 0.37809923990560323, -0.34684209201321997, -2.118192009740002],[-1.2429669504425482, 0.2233674579363385, 0.9653860703301873, -1.5441834990358116, 0.7802977938727715, 0.7671928494841045, -1.2984114224474845, -0.20893031077624574, -0.19898216200641244, -1.584830823618583],[0.800037972226614, 0.4088608790579795, 1.462705902430663, 0.705192255361265, 2.8992726572458913, -1.0312679235192561, 1.9717890138664433, 1.6475988795122092, 1.3737540022818915, -0.36141687834414205],[100758, 100778, 201152, 540, 200866, 100755, 100606, 100652, 100605, 100620]
berlin51_1,51,10,1112251,12251,0,1100000,1141,12,5100,8.316159963607788,[1413850, 1312832, 1412434, 1312444, 1412743, 1210728, 1412932, 1312644, 1312981, 1112251],[0.10838493621518996, 0.4445572517340367, 0.7157592869564005, 0.7849003190776334, 0.45969232030164847, 1.20698649355379, 0.7757593994844976, 1.3219924941193204, 0.7566029976818178, 2.140245689778393],[-0.04472935216737889, 0.028027570268372104, -0.716112605703205, -2.205150183532024, -0.5117409667384724, 0.8247695190387763, 0.32150655380478854, -0.19307476360906806, 1.1422741051777008, 0.043297849136447186],[0.07925097306463547, -3.0745944604320887, -1.3713183690529034, 0.3882726782727701, -0.3797534205549292, 0.4049946997145837, -0.18360776444389082, -0.7526447339882947, -0.5850964757458195, -2.436082261614365],[0.9929954904848526, 2.520462895082327, 0.35814337864933987, 1.1356831092459851, 1.2368853997065132, 0.4919500360217583, -0.08902399162480978, 1.1178443875825106, -0.14784069731839145, 0.7772979463817276],[1514871, 1413830, 1514942, 1414540, 1414158, 1313477, 1514707, 1514600, 1514754, 1213165]
berlin52_2,51,10,8184,6767,435,982,1310,7,1341,2.8937251567840576,[10346, 9930, 9500, 9925, 9018, 9441, 8899, 10103, 8636, 8184],[1.1686413357171963, 0.9173157428436025, 0.33463905589889104, 1.1595153774565845, 1.7741203407152837, 0.9660264895307009, 1.482239959383712, 2.9667956625816014, 0.9557381747664635, 0.15602631779299597],[0.11816649684662106, -1.0206766318776936, -0.6072859373639263, 1.1998030605704297, -2.751514529908752, -1.0479515134910518, -0.518279082982141, -0.5230667060629581, 1.6590157246640205, 0.3726794788281079],[-0.2148319835014852, -0.5067570618974554, -0.9706005646245661, -2.0381220566425657, -0.4379804490246682, -1.5027876312137776, 0.1836746669668946, 0.2780604604550627, 1.2416198504292868, -0.28575141820403194],[0.4376054778209465, -0.023877264540840826, 1.2156516173878877, 1.0463912585465596, 0.39309787835827303, 0.1886622586345274, -0.24082306642854445, -0.37738756128585105, 0.8828835511697738, 0.4480207111383745],[10938, 11487, 10608, 11034, 10832, 10719, 10472, 11571, 10497, 10723]
berlin52_3,51,10,6153,4565,882,706,1070,5,894,3.190600872039795,[8217, 7582, 6155, 6281, 6686, 6761, 7033, 6153, 6279, 8853],[0.17322211718235603, 0.455784499805281, 1.086421273322743, 0.7904644117946342, 1.3329905733230367, 0.4695510400922152, 2.1572002445352467, 1.4802359199267499, 2.216927454360601, 0.17456092994222755],[0.16951961818185046, -0.8679193261141425, -1.5106740410886987, -0.6961434040726527, 0.35340194822392434, -0.6302640640640395, -0.6507934866597913, 0.23871288558625747, -0.7244178516373937, 1.5666394482960508],[-0.9843682736132418, 0.966987750801743, -1.7088602029088589, -0.874269850773466, -0.7270402466196091, 0.11578994475541238, 1.169978036052622, 0.07392118703587747, -0.26633043235135745, -1.528870315174496],[0.09370163795973824, 0.8908618715370205, 0.943282856737605, -0.6055332837642653, 0.15438990249759116, 2.0242105374971926, -0.341336492588995, 0.42586277279517704, 0.0702468956186505, 1.8259266544531176],[8565, 9264, 8638, 7397, 8423, 8134, 9562, 7132, 10167, 10099]
rc101_2,100,6,801856,1856,0,800000,234,9,10000,7.244146108627319,[902009, 901974, 801856, 801877, 801944, 901924, 901907, 801917, 801905, 901900],[2.072440537948803, 0.4912833982536427, 0.9751566798110675, 0.3931829234531378, 0.3628110512201138, 0.09229217800719014, 1.016611256090148, 1.933451306643856, 0.15017539171327726, 0.9550984158634106],[-0.9429821071192055, -0.06071582784610102, 0.20020574548455417, -0.4071603642836016, 0.3712688405260449, 0.8971895078173917, 0.3990451093112768, -1.1853339699104728, -0.7235526529226476, -0.47597604730568405],[-0.21576134235535932, -2.0169443378141914, -0.7078421642550233, -1.0155938547598042, -1.2070034112314942, 1.6834289268573417, -1.1558827588728353, -1.979812965135528, 0.9110565296081252, -0.8295329348372151],[0.9565030256444835, 1.1148692637440842, 0.7630177025807396, 1.8668241426695815, 0.08323135564922923, 0.7815234710165926, 0.939613329224301, 1.216463971322157, 2.4855879634775864, 0.726018519055648],[902142, 902127, 802005, 801994, 902083, 902108, 902090, 902074, 802026, 902048]
rc101_3,100,6,1161,828,0,333,233,4,2902,13.32887053489685,[1161, 2412, 1215, 1206, 1517, 1439, 2379, 2008, 1449, 1289],[1.138147016381052, 1.7522920477044541, 1.179198410771713, 1.0792820185154708, 0.0574057099163659, 0.9083899893044867, 1.4734977133861624, 1.4055969445090861, 0.5435015465092061, 0.970171814926136],[-1.0018854778747275, -0.7336710904907923, -0.7484649437310253, 0.07088845582345948, -0.3204190586445996, -0.22340238474219354, -1.455104490373396, -1.374964559850127, 1.2069631011109632, 0.714978259259125],[-0.44154611122982873, -0.8776457220344763, 0.1895365046843277, -1.4893161425485757, 0.4536233755139182, -0.3262841301764658, 0.6595986755413412, 0.5257477274728775, -0.3335475033074936, 0.7654526501096239],[1.9726249383028616, -0.2787643290509846, 1.3875180034733399, 0.7618568769170653, 0.5149382752797256, 0.5951389811072606, -1.9609283333432335, -0.14831626627106764, 0.12177720334170855, 0.8707290535484559],[1968, 2614, 1951, 1898, 2251, 1666, 2706, 2638, 2070, 1955]
pr8_2,144,6,307274,7274,0,300000,1986,4,14400,39.86891293525696,[407494, 408213, 407574, 407768, 407924, 307274, 407615, 407794, 407907, 407885],[0.7439631995108861, 1.249557074867465, 0.2605395985648171, 0.3210748208932049, 1.6181614047255293, 0.6678511481626755, 0.7770699939594823, 0.8348992269123137, 1.3386137797122548, 0.18962166614035375],[-0.002150023931869749, -1.7968994673634429, -0.20330083701188123, -0.5362650337700039, -0.22965812383353335, 0.8903323738610072, 0.1829661711705013, 0.42374020472665375, 0.8758319266542001, 0.0086892336216986],[0.9742797817568107, -0.8641718352826551, -1.6574841135616765, -0.11059001376108801, -0.26536089783890543, -0.0980669336388581, -2.414283252069261, -2.5524614301937247, 0.34708277036142565, -0.4598235640665259],[1.8854036789478266, 0.667895846478602, -0.3291431142992235, 0.16900389961024997, 2.2970167570851396, -0.0029411473666313137, -0.0593618100901292, 0.14560191321187543, 1.6471215317100651, 1.8944090508066622],[408248, 408864, 408203, 408678, 408531, 408758, 408952, 408328, 408731, 408424]
gil250_1,249,1,101648,1648,0,100000,933,2,9080,161.28819298744202,[101880, 101871, 202359, 102057, 101910, 102040, 202763, 101648, 102033, 202883],[1.0940201351610157, 0.8610903761359185, 0.4939129988943878, 1.2557024726528707, 1.7216192498763336, 1.7625932411938772, 0.6455182270767474, 0.5518042238422437, 2.1297467873951876, 0.8208196246153857],[-0.9943612533639941, -0.3447716879525974, 0.12164991285904214, -0.12251261344495368, -0.47161162332760925, 0.329069427908945, -1.687759865002461, -0.2507592680469073, 0.22564471487513982, -2.285345069356427],[-0.21966288075668067, -0.6494544960382296, -0.5725718107375763, -0.466146023290802, -1.0653777431637255, -0.9698336870312513, -1.133926196547396, -0.22277641093246453, -1.7003646148939986, -1.1684774222400376],[1.3517856489095184, -0.15680135327710498, -0.044441173714879545, -0.14113473811025845, 0.8466048168585949, 1.48162795001698, 0.4767398278823846, 2.6632139704007196, -0.3122074945658212, 1.9000580088719916],[202779, 102438, 203517, 202678, 102377, 202981, 203750, 102371, 202709, 203760]
gil262_1,249,13,4568,2761,311,1496,320,9,11795,274.25295090675354,[5575, 4985, 5469, 4568, 5289, 6196, 6330, 5395, 5810, 5032],[2.4423732880633358, 1.9351186183881286, 1.2432888537805593, 2.18301858315166, 1.4986523534046698, 0.9350973739147806, 0.3659379438921806, 1.748331399501758, 1.4414551171463743, 1.6973123591983794],[-1.7542471337890222, -0.26443463822912683, 0.36263478929009163, -1.270460795962376, -1.8243254346210582, 0.36282262090265494, 0.27235450003605843, -0.6556684869358589, 0.09685979359946673, -0.03236102300931132],[-0.46542410197199113, -0.32715537853140275, -0.35742650876866533, 0.3456036501264861, 0.6965951203841447, -1.458314975994298, -0.7847856049664319, -0.5188141484029642, -0.5489391466836103, -0.19029887591157518],[0.37058072971156786, 1.1519520659464202, -0.640215052943157, 1.3740069725400028, 0.3057167138623812, -1.4893801668227702, -0.32712831513476326, 0.02260659220379546, -0.8027885289614611, 0.7650027953098906],[7854, 6636, 7537, 7022, 7494, 8763, 8764, 7712, 7672, 6642]
a280_1,279,10,804028,4028,0,800000,496,9,27900,92.03997492790222,[1004379, 904157, 1004412, 904404, 1004533, 904110, 804028, 904169, 903998, 904285],[0.8702153504045287, 0.010438346611744753, 0.7490381356498987, 0.07091647715176869, 0.0744925421287661, 0.8688727380162932, 0.3136547513199436, 2.473649374202295, 1.260698223438475, 0.455809531852685],[-0.8372164688118889, -0.07582212382862336, -1.0202185256161744, 0.10035757742189744, -0.8900978848044575, 0.08929577667678568, -0.05888841430830233, -0.13842387864900685, 1.2891838765029355, 0.030461132438930782],[-0.46561426736260275, 0.0016259139305742076, -0.20080970973975087, -1.0986693673037116, -1.409124170279418, -1.7845497348152595, -1.9773075998661334, 0.5805768085517151, 0.4755813159287865, 0.002393151999315668],[0.5974124987823404, 0.9448563488178875, 1.1569566091776013, 1.0104628216402487, 2.5940937473314385, 1.2915272424256186, -0.8408343688123541, 0.696221361005285, -0.6746744743765498, -1.31302948591899],[1005361, 904893, 1005371, 1005218, 1005455, 904797, 804488, 1005283, 904856, 904988]
